Customer_ID,AI_Repayment_Score,AI_Status_Prediction,AI_Expected_Days
CUST08187,1.0,Likely to Default,85
CUST08188,100.0,Likely to Repay,265
CUST08189,0.0,Likely to Default,356
CUST08190,0.0,Likely to Default,357
CUST08191,0.0,Likely to Default,176
CUST08192,98.0,Likely to Repay,273
CUST08193,99.0,Likely to Repay,89
CUST08194,1.0,Likely to Default,355
CUST08195,99.0,Likely to Repay,184
CUST08196,0.0,Likely to Default,268
CUST08197,100.0,Likely to Repay,352
CUST08198,2.0,Likely to Default,356
CUST08199,100.0,Likely to Repay,90
CUST08200,100.0,Likely to Repay,360
CUST08201,0.0,Likely to Default,94
CUST08202,2.0,Likely to Default,362
CUST08203,0.0,Likely to Default,171
CUST08204,1.0,Likely to Default,181
CUST08205,100.0,Likely to Repay,177
CUST08206,98.0,Likely to Repay,280
CUST08207,0.0,Likely to Default,269
CUST08208,0.0,Likely to Default,181
CUST08209,0.0,Likely to Default,182
CUST08210,99.0,Likely to Repay,175
CUST08211,0.0,Likely to Default,71
CUST08212,99.0,Likely to Repay,188
CUST08213,0.0,Likely to Default,269
CUST08214,1.0,Likely to Default,88
CUST08215,2.0,Likely to Default,169
CUST08216,0.0,Likely to Default,272
CUST08217,0.0,Likely to Default,87
CUST08218,1.0,Likely to Default,75
CUST08219,99.0,Likely to Repay,263
CUST08220,0.0,Likely to Default,268
CUST08221,100.0,Likely to Repay,94
CUST08222,0.0,Likely to Default,273
CUST08223,1.0,Likely to Default,94
CUST08224,97.0,Likely to Repay,94
CUST08225,99.0,Likely to Repay,95
CUST08226,0.0,Likely to Default,93
CUST08227,0.0,Likely to Default,176
CUST08228,0.0,Likely to Default,267
CUST08229,94.0,Likely to Repay,173
CUST08230,1.0,Likely to Default,182
CUST08231,98.0,Likely to Repay,181
CUST08232,0.0,Likely to Default,171
CUST08233,1.0,Likely to Default,89
CUST08234,0.0,Likely to Default,80
CUST08235,100.0,Likely to Repay,84
CUST08236,99.0,Likely to Repay,366
CUST08237,100.0,Likely to Repay,88
CUST08238,2.0,Likely to Default,183
CUST08239,0.0,Likely to Default,358
CUST08240,0.0,Likely to Default,359
CUST08241,98.0,Likely to Repay,360
CUST08242,0.0,Likely to Default,80
CUST08243,4.0,Likely to Default,173
CUST08244,1.0,Likely to Default,84
CUST08245,100.0,Likely to Repay,264
CUST08246,100.0,Likely to Repay,354
CUST08247,0.0,Likely to Default,274
CUST08248,98.0,Likely to Repay,352
CUST08249,0.0,Likely to Default,363
CUST08250,99.0,Likely to Repay,275
CUST08251,1.0,Likely to Default,270
CUST08252,99.0,Likely to Repay,82
CUST08253,0.0,Likely to Default,270
CUST08254,0.0,Likely to Default,274
CUST08255,0.0,Likely to Default,175
CUST08256,0.0,Likely to Default,269
CUST08257,100.0,Likely to Repay,87
CUST08258,3.0,Likely to Default,363
CUST08259,99.0,Likely to Repay,365
CUST08260,2.0,Likely to Default,170
CUST08261,0.0,Likely to Default,73
CUST08262,100.0,Likely to Repay,357
CUST08263,98.0,Likely to Repay,169
CUST08264,100.0,Likely to Repay,359
CUST08265,0.0,Likely to Default,84
CUST08266,2.0,Likely to Default,272
CUST08267,0.0,Likely to Default,174
CUST08268,98.0,Likely to Repay,271
CUST08269,2.0,Likely to Default,90
CUST08270,100.0,Likely to Repay,94
CUST08271,1.0,Likely to Default,359
CUST08272,0.0,Likely to Default,355
CUST08273,97.0,Likely to Repay,171
CUST08274,1.0,Likely to Default,366
CUST08275,1.0,Likely to Default,356
CUST08276,0.0,Likely to Default,80
CUST08277,100.0,Likely to Repay,87
CUST08278,2.0,Likely to Default,170
CUST08279,100.0,Likely to Repay,277
CUST08280,0.0,Likely to Default,175
CUST08281,0.0,Likely to Default,80
CUST08282,0.0,Likely to Default,81
CUST08283,98.0,Likely to Repay,180
CUST08284,97.0,Likely to Repay,173
CUST08285,0.0,Likely to Default,268
CUST08286,0.0,Likely to Default,79
CUST08287,0.0,Likely to Default,359
CUST08288,100.0,Likely to Repay,92
CUST08289,99.0,Likely to Repay,368
CUST08290,0.0,Likely to Default,361
CUST08291,0.0,Likely to Default,360
CUST08292,0.0,Likely to Default,271
CUST08293,100.0,Likely to Repay,172
CUST08294,0.0,Likely to Default,357
CUST08295,99.0,Likely to Repay,172
CUST08296,100.0,Likely to Repay,356
CUST08297,99.0,Likely to Repay,267
CUST08298,0.0,Likely to Default,362
CUST08299,1.0,Likely to Default,170
CUST08300,100.0,Likely to Repay,274
CUST08301,0.0,Likely to Default,181
CUST08302,1.0,Likely to Default,176
CUST08303,93.0,Likely to Repay,184
CUST08304,1.0,Likely to Default,357
CUST08305,100.0,Likely to Repay,271
CUST08306,1.0,Likely to Default,265
CUST08307,0.0,Likely to Default,272
CUST08308,99.0,Likely to Repay,89
CUST08309,98.0,Likely to Repay,90
CUST08310,97.0,Likely to Repay,275
CUST08311,0.0,Likely to Default,363
CUST08312,100.0,Likely to Repay,87
CUST08313,2.0,Likely to Default,361
CUST08314,100.0,Likely to Repay,366
CUST08315,1.0,Likely to Default,86
CUST08316,100.0,Likely to Repay,182
CUST08317,99.0,Likely to Repay,173
CUST08318,100.0,Likely to Repay,172
CUST08319,99.0,Likely to Repay,76
CUST08320,99.0,Likely to Repay,362
CUST08321,2.0,Likely to Default,93
CUST08322,99.0,Likely to Repay,262
CUST08323,0.0,Likely to Default,361
CUST08324,99.0,Likely to Repay,91
CUST08325,0.0,Likely to Default,362
CUST08326,98.0,Likely to Repay,88
CUST08327,2.0,Likely to Default,266
CUST08328,97.0,Likely to Repay,275
CUST08329,0.0,Likely to Default,269
CUST08330,99.0,Likely to Repay,178
CUST08331,100.0,Likely to Repay,266
CUST08332,0.0,Likely to Default,176
CUST08333,2.0,Likely to Default,354
CUST08334,0.0,Likely to Default,361
CUST08335,0.0,Likely to Default,361
CUST08336,100.0,Likely to Repay,81
CUST08337,1.0,Likely to Default,85
CUST08338,0.0,Likely to Default,175
CUST08339,1.0,Likely to Default,182
CUST08340,0.0,Likely to Default,182
CUST08341,99.0,Likely to Repay,97
CUST08342,0.0,Likely to Default,75
CUST08343,0.0,Likely to Default,360
CUST08344,1.0,Likely to Default,267
CUST08345,0.0,Likely to Default,271
CUST08346,3.0,Likely to Default,80
CUST08347,0.0,Likely to Default,267
CUST08348,3.0,Likely to Default,360
CUST08349,0.0,Likely to Default,271
CUST08350,0.0,Likely to Default,166
CUST08351,1.0,Likely to Default,359
CUST08352,0.0,Likely to Default,85
CUST08353,100.0,Likely to Repay,187
CUST08354,93.0,Likely to Repay,90
CUST08355,1.0,Likely to Default,83
CUST08356,100.0,Likely to Repay,181
CUST08357,98.0,Likely to Repay,362
CUST08358,99.0,Likely to Repay,91
CUST08359,1.0,Likely to Default,179
CUST08360,1.0,Likely to Default,170
CUST08361,2.0,Likely to Default,95
CUST08362,98.0,Likely to Repay,84
CUST08363,2.0,Likely to Default,359
CUST08364,1.0,Likely to Default,182
CUST08365,100.0,Likely to Repay,273
CUST08366,100.0,Likely to Repay,279
CUST08367,2.0,Likely to Default,82
CUST08368,100.0,Likely to Repay,81
CUST08369,100.0,Likely to Repay,359
CUST08370,1.0,Likely to Default,264
CUST08371,96.0,Likely to Repay,86
CUST08372,0.0,Likely to Default,83
CUST08373,100.0,Likely to Repay,279
CUST08374,91.0,Likely to Repay,85
CUST08375,0.0,Likely to Default,269
CUST08376,98.0,Likely to Repay,262
CUST08377,3.0,Likely to Default,360
CUST08378,0.0,Likely to Default,270
CUST08379,0.0,Likely to Default,79
CUST08380,0.0,Likely to Default,169
CUST08381,3.0,Likely to Default,177
CUST08382,0.0,Likely to Default,168
CUST08383,100.0,Likely to Repay,365
CUST08384,3.0,Likely to Default,83
CUST08385,100.0,Likely to Repay,352
CUST08386,100.0,Likely to Repay,359
CUST08387,100.0,Likely to Repay,351
CUST08388,0.0,Likely to Default,91
CUST08389,0.0,Likely to Default,81
CUST08390,99.0,Likely to Repay,84
CUST08391,99.0,Likely to Repay,175
CUST08392,100.0,Likely to Repay,264
CUST08393,0.0,Likely to Default,88
CUST08394,6.0,Likely to Default,89
CUST08395,100.0,Likely to Repay,358
CUST08396,0.0,Likely to Default,79
CUST08397,0.0,Likely to Default,273
CUST08398,0.0,Likely to Default,179
CUST08399,0.0,Likely to Default,81
CUST08400,100.0,Likely to Repay,188
CUST08401,1.0,Likely to Default,84
CUST08402,2.0,Likely to Default,173
CUST08403,1.0,Likely to Default,84
CUST08404,0.0,Likely to Default,359
CUST08405,0.0,Likely to Default,176
CUST08406,0.0,Likely to Default,362
CUST08407,0.0,Likely to Default,361
CUST08408,98.0,Likely to Repay,94
CUST08409,1.0,Likely to Default,365
CUST08410,1.0,Likely to Default,358
CUST08411,3.0,Likely to Default,84
CUST08412,100.0,Likely to Repay,354
CUST08413,93.0,Likely to Repay,168
CUST08414,100.0,Likely to Repay,190
CUST08415,100.0,Likely to Repay,280
CUST08416,99.0,Likely to Repay,270
CUST08417,0.0,Likely to Default,267
CUST08418,3.0,Likely to Default,269
CUST08419,100.0,Likely to Repay,365
CUST08420,98.0,Likely to Repay,175
CUST08421,100.0,Likely to Repay,277
CUST08422,100.0,Likely to Repay,354
CUST08423,87.0,Likely to Repay,76
CUST08424,100.0,Likely to Repay,174
CUST08425,0.0,Likely to Default,89
CUST08426,2.0,Likely to Default,267
CUST08427,0.0,Likely to Default,267
CUST08428,100.0,Likely to Repay,272
CUST08429,100.0,Likely to Repay,190
CUST08430,0.0,Likely to Default,83
CUST08431,0.0,Likely to Default,89
CUST08432,100.0,Likely to Repay,181
CUST08433,0.0,Likely to Default,272
CUST08434,0.0,Likely to Default,271
CUST08435,1.0,Likely to Default,355
CUST08436,100.0,Likely to Repay,175
CUST08437,0.0,Likely to Default,81
CUST08438,0.0,Likely to Default,358
CUST08439,89.0,Likely to Repay,74
CUST08440,100.0,Likely to Repay,93
CUST08441,0.0,Likely to Default,359
CUST08442,1.0,Likely to Default,78
CUST08443,0.0,Likely to Default,358
CUST08444,2.0,Likely to Default,352
CUST08445,0.0,Likely to Default,358
CUST08446,1.0,Likely to Default,267
CUST08447,0.0,Likely to Default,270
CUST08448,0.0,Likely to Default,170
CUST08449,0.0,Likely to Default,176
CUST08450,0.0,Likely to Default,358
CUST08451,100.0,Likely to Repay,175
CUST08452,0.0,Likely to Default,265
CUST08453,100.0,Likely to Repay,273
CUST08454,99.0,Likely to Repay,361
CUST08455,1.0,Likely to Default,271
CUST08456,100.0,Likely to Repay,351
CUST08457,100.0,Likely to Repay,182
CUST08458,0.0,Likely to Default,265
CUST08459,99.0,Likely to Repay,363
CUST08460,0.0,Likely to Default,356
CUST08461,100.0,Likely to Repay,82
CUST08462,0.0,Likely to Default,356
CUST08463,99.0,Likely to Repay,360
CUST08464,0.0,Likely to Default,267
CUST08465,97.0,Likely to Repay,100
CUST08466,100.0,Likely to Repay,91
CUST08467,0.0,Likely to Default,79
CUST08468,99.0,Likely to Repay,262
CUST08469,0.0,Likely to Default,176
CUST08470,2.0,Likely to Default,357
CUST08471,96.0,Likely to Repay,81
CUST08472,100.0,Likely to Repay,92
CUST08473,100.0,Likely to Repay,272
CUST08474,99.0,Likely to Repay,274
CUST08475,0.0,Likely to Default,74
CUST08476,0.0,Likely to Default,177
CUST08477,0.0,Likely to Default,268
CUST08478,91.0,Likely to Repay,90
CUST08479,100.0,Likely to Repay,183
CUST08480,100.0,Likely to Repay,267
CUST08481,0.0,Likely to Default,170
CUST08482,99.0,Likely to Repay,96
CUST08483,95.0,Likely to Repay,179
CUST08484,0.0,Likely to Default,80
CUST08485,98.0,Likely to Repay,272
CUST08486,100.0,Likely to Repay,351
CUST08487,100.0,Likely to Repay,366
CUST08488,4.0,Likely to Default,83
CUST08489,96.0,Likely to Repay,369
CUST08490,1.0,Likely to Default,91
CUST08491,99.0,Likely to Repay,349
CUST08492,100.0,Likely to Repay,352
CUST08493,0.0,Likely to Default,270
CUST08494,91.0,Likely to Repay,70
CUST08495,0.0,Likely to Default,170
CUST08496,0.0,Likely to Default,276
CUST08497,1.0,Likely to Default,179
CUST08498,0.0,Likely to Default,267
CUST08499,0.0,Likely to Default,78
CUST08500,100.0,Likely to Repay,189
CUST08501,1.0,Likely to Default,274
CUST08502,100.0,Likely to Repay,361
CUST08503,0.0,Likely to Default,170
CUST08504,0.0,Likely to Default,271
CUST08505,1.0,Likely to Default,270
CUST08506,0.0,Likely to Default,172
CUST08507,98.0,Likely to Repay,368
CUST08508,0.0,Likely to Default,171
CUST08509,95.0,Likely to Repay,181
CUST08510,1.0,Likely to Default,179
CUST08511,0.0,Likely to Default,266
CUST08512,99.0,Likely to Repay,356
CUST08513,98.0,Likely to Repay,181
CUST08514,0.0,Likely to Default,185
CUST08515,1.0,Likely to Default,177
CUST08516,99.0,Likely to Repay,175
CUST08517,0.0,Likely to Default,176
CUST08518,0.0,Likely to Default,170
CUST08519,100.0,Likely to Repay,363
CUST08520,0.0,Likely to Default,359
CUST08521,1.0,Likely to Default,358
CUST08522,0.0,Likely to Default,75
CUST08523,100.0,Likely to Repay,88
CUST08524,100.0,Likely to Repay,267
CUST08525,1.0,Likely to Default,363
CUST08526,0.0,Likely to Default,355
CUST08527,1.0,Likely to Default,359
CUST08528,97.0,Likely to Repay,182
CUST08529,0.0,Likely to Default,176
CUST08530,0.0,Likely to Default,268
CUST08531,99.0,Likely to Repay,363
CUST08532,0.0,Likely to Default,175
CUST08533,0.0,Likely to Default,362
CUST08534,99.0,Likely to Repay,349
CUST08535,0.0,Likely to Default,176
CUST08536,100.0,Likely to Repay,181
CUST08537,0.0,Likely to Default,93
CUST08538,1.0,Likely to Default,175
CUST08539,0.0,Likely to Default,87
CUST08540,0.0,Likely to Default,175
CUST08541,2.0,Likely to Default,362
CUST08542,0.0,Likely to Default,178
CUST08543,0.0,Likely to Default,273
CUST08544,0.0,Likely to Default,362
CUST08545,0.0,Likely to Default,273
CUST08546,0.0,Likely to Default,358
CUST08547,0.0,Likely to Default,177
CUST08548,100.0,Likely to Repay,190
CUST08549,97.0,Likely to Repay,183
CUST08550,0.0,Likely to Default,82
CUST08551,100.0,Likely to Repay,180
CUST08552,0.0,Likely to Default,267
CUST08553,0.0,Likely to Default,89
CUST08554,89.0,Likely to Repay,170
CUST08555,1.0,Likely to Default,89
CUST08556,0.0,Likely to Default,88
CUST08557,0.0,Likely to Default,358
CUST08558,0.0,Likely to Default,86
CUST08559,0.0,Likely to Default,82
CUST08560,0.0,Likely to Default,358
CUST08561,17.0,Likely to Default,171
CUST08562,2.0,Likely to Default,264
CUST08563,3.0,Likely to Default,87
CUST08564,0.0,Likely to Default,265
CUST08565,5.0,Likely to Default,80
CUST08566,94.0,Likely to Repay,273
CUST08567,0.0,Likely to Default,360
CUST08568,97.0,Likely to Repay,94
CUST08569,5.0,Likely to Default,87
CUST08570,100.0,Likely to Repay,175
CUST08571,100.0,Likely to Repay,179
CUST08572,0.0,Likely to Default,79
CUST08573,0.0,Likely to Default,359
CUST08574,0.0,Likely to Default,268
CUST08575,1.0,Likely to Default,183
CUST08576,0.0,Likely to Default,181
CUST08577,0.0,Likely to Default,178
CUST08578,0.0,Likely to Default,168
CUST08579,0.0,Likely to Default,358
CUST08580,96.0,Likely to Repay,68
CUST08581,0.0,Likely to Default,272
CUST08582,99.0,Likely to Repay,184
CUST08583,1.0,Likely to Default,364
CUST08584,1.0,Likely to Default,359
CUST08585,0.0,Likely to Default,171
CUST08586,0.0,Likely to Default,263
CUST08587,0.0,Likely to Default,170
CUST08588,99.0,Likely to Repay,367
CUST08589,2.0,Likely to Default,268
CUST08590,3.0,Likely to Default,360
CUST08591,0.0,Likely to Default,89
CUST08592,1.0,Likely to Default,360
CUST08593,0.0,Likely to Default,169
CUST08594,0.0,Likely to Default,267
CUST08595,99.0,Likely to Repay,183
CUST08596,99.0,Likely to Repay,88
CUST08597,3.0,Likely to Default,273
CUST08598,1.0,Likely to Default,264
CUST08599,0.0,Likely to Default,268
CUST08600,100.0,Likely to Repay,357
CUST08601,0.0,Likely to Default,183
CUST08602,0.0,Likely to Default,272
CUST08603,0.0,Likely to Default,274
CUST08604,0.0,Likely to Default,270
CUST08605,100.0,Likely to Repay,87
CUST08606,99.0,Likely to Repay,262
CUST08607,0.0,Likely to Default,359
CUST08608,100.0,Likely to Repay,363
CUST08609,100.0,Likely to Repay,262
CUST08610,0.0,Likely to Default,357
CUST08611,0.0,Likely to Default,358
CUST08612,0.0,Likely to Default,270
CUST08613,2.0,Likely to Default,359
CUST08614,0.0,Likely to Default,76
CUST08615,99.0,Likely to Repay,266
CUST08616,2.0,Likely to Default,175
CUST08617,100.0,Likely to Repay,362
CUST08618,0.0,Likely to Default,268
CUST08619,1.0,Likely to Default,177
CUST08620,99.0,Likely to Repay,90
CUST08621,0.0,Likely to Default,71
CUST08622,1.0,Likely to Default,269
CUST08623,96.0,Likely to Repay,270
CUST08624,0.0,Likely to Default,91
CUST08625,0.0,Likely to Default,80
CUST08626,1.0,Likely to Default,93
CUST08627,0.0,Likely to Default,178
CUST08628,2.0,Likely to Default,184
CUST08629,0.0,Likely to Default,269
CUST08630,98.0,Likely to Repay,173
CUST08631,100.0,Likely to Repay,354
CUST08632,100.0,Likely to Repay,88
CUST08633,96.0,Likely to Repay,273
CUST08634,0.0,Likely to Default,171
CUST08635,0.0,Likely to Default,271
CUST08636,1.0,Likely to Default,182
CUST08637,0.0,Likely to Default,273
CUST08638,1.0,Likely to Default,89
CUST08639,1.0,Likely to Default,91
CUST08640,0.0,Likely to Default,79
CUST08641,0.0,Likely to Default,175
CUST08642,100.0,Likely to Repay,262
CUST08643,100.0,Likely to Repay,265
CUST08644,0.0,Likely to Default,272
CUST08645,0.0,Likely to Default,362
CUST08646,0.0,Likely to Default,179
CUST08647,1.0,Likely to Default,81
CUST08648,100.0,Likely to Repay,97
CUST08649,97.0,Likely to Repay,274
CUST08650,100.0,Likely to Repay,266
CUST08651,0.0,Likely to Default,356
CUST08652,1.0,Likely to Default,181
CUST08653,90.0,Likely to Repay,275
CUST08654,3.0,Likely to Default,266
CUST08655,1.0,Likely to Default,180
CUST08656,0.0,Likely to Default,268
CUST08657,0.0,Likely to Default,88
CUST08658,95.0,Likely to Repay,176
CUST08659,100.0,Likely to Repay,85
CUST08660,0.0,Likely to Default,363
CUST08661,98.0,Likely to Repay,267
CUST08662,100.0,Likely to Repay,262
CUST08663,98.0,Likely to Repay,187
CUST08664,0.0,Likely to Default,358
CUST08665,0.0,Likely to Default,181
CUST08666,0.0,Likely to Default,359
CUST08667,99.0,Likely to Repay,173
CUST08668,1.0,Likely to Default,166
CUST08669,0.0,Likely to Default,270
CUST08670,0.0,Likely to Default,271
CUST08671,98.0,Likely to Repay,361
CUST08672,0.0,Likely to Default,87
CUST08673,99.0,Likely to Repay,92
CUST08674,0.0,Likely to Default,180
CUST08675,0.0,Likely to Default,267
CUST08676,1.0,Likely to Default,181
CUST08677,2.0,Likely to Default,362
CUST08678,100.0,Likely to Repay,170
CUST08679,98.0,Likely to Repay,178
CUST08680,1.0,Likely to Default,178
CUST08681,3.0,Likely to Default,356
CUST08682,0.0,Likely to Default,358
CUST08683,0.0,Likely to Default,168
CUST08684,0.0,Likely to Default,272
CUST08685,0.0,Likely to Default,360
CUST08686,0.0,Likely to Default,88
CUST08687,99.0,Likely to Repay,175
CUST08688,0.0,Likely to Default,267
CUST08689,98.0,Likely to Repay,358
CUST08690,1.0,Likely to Default,180
CUST08691,100.0,Likely to Repay,260
CUST08692,99.0,Likely to Repay,86
CUST08693,100.0,Likely to Repay,359
CUST08694,100.0,Likely to Repay,355
CUST08695,2.0,Likely to Default,80
CUST08696,2.0,Likely to Default,362
CUST08697,0.0,Likely to Default,265
CUST08698,0.0,Likely to Default,358
CUST08699,2.0,Likely to Default,172
CUST08700,99.0,Likely to Repay,80
CUST08701,100.0,Likely to Repay,172
CUST08702,99.0,Likely to Repay,350
CUST08703,0.0,Likely to Default,169
CUST08704,99.0,Likely to Repay,264
CUST08705,1.0,Likely to Default,166
CUST08706,0.0,Likely to Default,272
CUST08707,100.0,Likely to Repay,279
CUST08708,0.0,Likely to Default,268
CUST08709,0.0,Likely to Default,86
CUST08710,1.0,Likely to Default,173
CUST08711,3.0,Likely to Default,273
CUST08712,99.0,Likely to Repay,268
CUST08713,2.0,Likely to Default,176
CUST08714,100.0,Likely to Repay,367
CUST08715,99.0,Likely to Repay,92
CUST08716,100.0,Likely to Repay,270
CUST08717,0.0,Likely to Default,356
CUST08718,1.0,Likely to Default,358
CUST08719,1.0,Likely to Default,361
CUST08720,98.0,Likely to Repay,264
CUST08721,2.0,Likely to Default,267
CUST08722,6.0,Likely to Default,271
CUST08723,100.0,Likely to Repay,189
CUST08724,0.0,Likely to Default,264
CUST08725,98.0,Likely to Repay,98
CUST08726,2.0,Likely to Default,179
CUST08727,99.0,Likely to Repay,97
CUST08728,3.0,Likely to Default,357
CUST08729,100.0,Likely to Repay,173
CUST08730,3.0,Likely to Default,171
CUST08731,100.0,Likely to Repay,186
CUST08732,92.0,Likely to Repay,87
